distrito,ingreso_mensual_promedio,poblacion_2015,pobreza_2010_%,pobreza_extrema_2010_%,pobreza_2015_%,pobreza_extrema_2015_%,viviendas_total,viviendas_tv_paga,viviendas_celular,viviendas_telefono,viviendas_computadora,categorical_denue_111,categorical_denue_112,categorical_denue_113,categorical_denue_114,categorical_denue_115,categorical_denue_211,categorical_denue_212,categorical_denue_213,categorical_denue_221,categorical_denue_236,categorical_denue_237,categorical_denue_238,categorical_denue_311,categorical_denue_312,categorical_denue_313,categorical_denue_314,categorical_denue_315,categorical_denue_316,categorical_denue_321,categorical_denue_322,categorical_denue_323,categorical_denue_324,categorical_denue_325,categorical_denue_326,categorical_denue_327,categorical_denue_331,categorical_denue_332,categorical_denue_333,categorical_denue_334,categorical_denue_335,categorical_denue_336,categorical_denue_337,categorical_denue_339,categorical_denue_431,categorical_denue_432,categorical_denue_433,categorical_denue_434,categorical_denue_435,categorical_denue_436,categorical_denue_437,categorical_denue_461,categorical_denue_462,categorical_denue_463,categorical_denue_464,categorical_denue_465,categorical_denue_466,categorical_denue_467,categorical_denue_468,categorical_denue_469,categorical_denue_481,categorical_denue_482,categorical_denue_483,categorical_denue_484,categorical_denue_485,categorical_denue_486,categorical_denue_487,categorical_denue_488,categorical_denue_491,categorical_denue_492,categorical_denue_493,categorical_denue_511,categorical_denue_512,categorical_denue_515,categorical_denue_517,categorical_denue_518,categorical_denue_519,categorical_denue_521,categorical_denue_522,categorical_denue_523,categorical_denue_524,categorical_denue_525,categorical_denue_531,categorical_denue_532,categorical_denue_533,categorical_denue_541,categorical_denue_551,categorical_denue_561,categorical_denue_562,categorical_denue_611,categorical_denue_621,categorical_denue_622,categorical_denue_623,categorical_denue_624,categorical_denue_711,categorical_denue_712,categorical_denue_713,categorical_denue_721,categorical_denue_722,categorical_denue_811,categorical_denue_812,categorical_denue_813,categorical_denue_931,categorical_denue_932,H_0_a_4_años,H_5_a_9_años,H_10_a_14_años,H_15_a_19_años,H_20_a_24_años,H_25_a_29_años,H_30_a_34_años,H_35_a_39_años,H_40_a_44_años,H_45_a_49_años,H_50_a_54_años,H_55_a_59_años,H_60_a_64_años,H_65_a_69_años,H_70_a_74_años,H_75_a_79_años,H_80_a_84_años,H_85_a_89_años,H_90_a_94_años,H_95_a_99_años,H_100_años_o_más,M_0_a_4_años,M_5_a_9_años,M_10_a_14_años,M_15_a_19_años,M_20_a_24_años,M_25_a_29_años,M_30_a_34_años,M_35_a_39_años,M_40_a_44_años,M_45_a_49_años,M_50_a_54_años,M_55_a_59_años,M_60_a_64_años,M_65_a_69_años,M_70_a_74_años,M_75_a_79_años,M_80_a_84_años,M_85_a_89_años,M_90_a_94_años,M_95_a_99_años,M_100_años_o_más
D27005,6748.651527649069,429999,0.5997085145203479,0.15851745180756258,0.45715978625714293,0.08659462083540338,111779,0.4764311722237629,0.7858184453251507,0.11201567378487924,0.21937036473756252,0,1,0,1,1,1,0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,21763,21976,21394,19225,18962,16549,17232,16628,13995,11024,9599,7478,5233,4227,2588,2159,1247,723,214,62,22,21180,21501,20134,18288,20441,18415,19142,17778,14670,11093,9610,7737,5809,4350,2845,2221,1263,875,234,78,35
D27006,6940.106468989726,829423,0.40988045209079155,0.06494224878078024,0.32848447247105583,0.040589386188332965,234346,0.45778037602519345,0.857970692907069,0.2821810485350723,0.34400416478198864,0,1,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,37256,38746,34614,34201,38511,34692,32164,30421,28632,22699,22856,14701,12784,8326,5957,4648,2398,1299,398,64,65,33097,33855,35421,37032,39745,36558,37624,35034,29917,26574,22653,17069,13633,9122,6781,4503,2488,1755,751,321,58
D28001,5847.973336364249,398976,0.34260798122696,0.029024107998679004,0.355002972574767,0.0330108540101561,107889,0.4815690200113081,0.8100084345948151,0.471716301013078,0.361630935498522,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0,20214,20036,20468,19409,17962,14039,13982,16029,14039,13474,8552,7020,4785,3358,3058,1882,719,421,125,39,0,18523,18967,19516,17594,16130,14886,14846,15829,16345,12025,8970,7409,5371,5161,3444,2082,1273,795,121,78,0
D28002,6253.902141474053,711830,0.32349084537245987,0.03280396212686954,0.35756152680898434,0.029325888513357178,206009,0.4583780320277273,0.8867670829915202,0.2905018712774685,0.27254149090573704,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,35343,37376,33958,31074,28384,31453,30681,29293,25162,18566,15512,11404,7345,5981,4001,3014,1726,832,304,179,9,35606,38026,32702,28165,30605,32842,32177,29628,24805,19883,15700,12510,8619,6417,5065,3291,2286,1146,579,172,9
D28003,5565.477581132825,777549,0.4433336966736916,0.06357548031475498,0.43505235274282633,0.05082762003586552,219720,0.4010194793373382,0.8494993628254144,0.32733023848534526,0.27337065355907525,1,1,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,36284,37204,37955,35563,31438,26416,26219,27342,28173,24516,20270,15135,10964,8105,6454,4552,2383,1500,387,137,18,34205,36139,37342,36300,33830,27987,28625,29950,29735,25251,20789,15921,12723,9945,6965,4812,3299,1655,806,222,33
D28004,5809.717277896312,520144,0.412206262512391,0.0553888316585356,0.397305452780979,0.0423155364832899,145403,0.402054978232911,0.864053699029594,0.357812424778031,0.29870772955166,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,24508,24341,25654,23845,21322,17789,17978,18329,19411,16794,12944,9570,6842,4817,3953,2624,1295,843,173,95,12,22864,24195,24932,24766,23812,18613,19675,20401,20971,17446,13473,10413,8462,6160,4360,2845,1932,1009,527,125,24
D28005,6075.678388004714,416317,0.33892423358503226,0.04960462219850856,0.36256426615839926,0.04003974212095326,118747,0.4974862522842682,0.862455472559307,0.3274103766832008,0.3904014417206333,0,0,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,17609,19576,17556,18731,17999,15072,15049,14198,14045,11904,11571,9479,6626,5579,3654,3213,1830,870,323,83,4,17434,18675,16720,16921,18265,15252,16290,14799,15067,13061,13247,9236,8458,6195,3814,3336,2864,1134,398,168,12
D28006,4090.385747117603,374963,0.5681903218833638,0.12210494249031256,0.5584966561942707,0.0857858460138675,109984,0.5056644602851323,0.7381891911550774,0.22606015420424763,0.17323428862379966,1,1,0,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,15717,18093,17540,16187,13392,10808,11614,12205,12592,10481,10636,9179,7362,6031,5445,4125,2578,1574,574,159,57,15158,16485,17292,15259,13303,12496,12842,13441,12650,12255,10753,9102,7044,6775,5237,3805,2487,1392,641,147,50
D28007,6847.2595497831235,443894,0.352776313288173,0.049262688220534596,0.3534007619096163,0.03318539770972243,128743,0.565918147006051,0.8974080144163178,0.3761447224315109,0.35919622814444324,1,0,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,17527,19719,20413,19038,18469,16224,15792,15832,14961,13709,12345,9516,7862,5303,3573,2516,1471,912,253,40,12,17818,19181,19813,18009,19191,17164,17288,18064,17786,15188,13486,11147,7516,6077,4110,2806,2008,1089,549,72,45
D28008,7459.02615627163,523204,0.26713181297116023,0.024623305128361046,0.2836474957006638,0.020076177258805634,158606,0.5827017893396215,0.8952120348536622,0.5301817081321015,0.4599069392078485,1,0,0,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,0,17478,19551,21313,20597,22632,18405,17304,16448,18182,16645,16232,12197,11514,7913,5971,4171,2254,1235,438,113,12,16484,17726,19686,21793,21247,19596,18597,19646,21345,19399,18392,16410,12579,10547,6862,4907,4153,2057,957,198,18
D28009,6223.462616310392,644587,0.309839591809511,0.0317514840258787,0.348066298342541,0.029812640992043702,184123,0.447613823368075,0.894521596975935,0.281963687317717,0.271253455570461,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,32453,34526,31108,28212,25773,29132,28249,26756,22889,16417,13501,9763,6124,4947,3222,2520,1338,690,243,174,9,32481,35194,30049,25306,27971,30223,29821,27166,22470,17928,13786,10903,7461,5321,4273,2695,1899,933,505,156,0
D29001,4115.451239446369,418831,0.6515726723419406,0.11541072775838936,0.5638174026198802,0.050373849809049194,102621,0.42331491605032107,0.7399849933249529,0.19641204042057656,0.17997291002816182,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,20019,21860,22079,19674,18898,15470,14453,14001,12371,10109,8999,7196,5335,4233,3032,2228,1496,955,418,147,41,19387,20678,21662,19759,19186,17570,17397,16440,13954,11380,10382,8179,5573,4510,3322,2656,1824,1165,551,191,51
D29002,4814.675713855254,433972,0.5680245854064421,0.095697080251356,0.4961094722636277,0.04241611171128176,103790,0.2729357356200021,0.741978996049716,0.338153964736487,0.27704981212062807,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,19905,20768,21332,20502,19811,16474,15144,14443,13790,11430,10071,7724,5738,4161,3217,2269,1369,881,309,111,19,18782,20332,20859,19658,20509,17827,18154,16635,16266,13191,12004,8944,6666,4986,3524,2438,1807,1286,447,153,36
D29003,4593.008936059951,505127,0.5784007953378675,0.08316567914533654,0.503949958842103,0.0350757701379419,126972,0.41538291906877095,0.7555839082632392,0.2873861953816588,0.24540843650568622,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,22147,23688,24653,23511,22823,17498,17167,17040,15890,12993,12009,9273,7140,5435,4004,3042,2033,1321,520,196,39,21408,23042,24459,22925,23589,20537,20702,20231,18778,15384,13674,10811,8175,6272,4554,3467,2346,1360,734,198,59
D30001,4226.658879531842,359656,0.6136537431417705,0.17118314246356162,0.6051426632142313,0.1188478087371319,101851,0.3815377364974325,0.75208883565208,0.19874129856358785,0.14249246448243033,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,14557,15418,17139,16529,13215,10946,10678,10800,11624,11087,10733,8818,6841,6295,4866,3649,2131,1136,436,117,26,13818,15157,16640,16259,13689,11573,12538,12234,13019,11967,11219,9133,6992,6013,4870,3391,2119,1275,500,158,51
D30002,2844.40980100884,376750,0.8381250520362796,0.4727590122683763,0.791309792412588,0.31367044992864274,97856,0.2080403858731197,0.43210431654676257,0.10534867560497051,0.0715745585349902,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,16124,19342,21981,19257,13119,9725,10021,10259,10414,10045,9025,8104,6714,6462,5573,3507,1868,1216,445,218,98,15589,18477,21845,18079,12991,11334,12379,11699,11500,11030,10233,9093,7776,7034,5991,3521,2355,1420,462,270,155
D30003,4971.625266838576,351557,0.5825252720842584,0.20579240051068273,0.5654264393313619,0.12017424925038062,98123,0.39886672849382915,0.731561407621047,0.2700997727342212,0.23536785463143217,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,14748,14894,15794,15811,13933,12240,11131,10277,11358,10432,9952,8024,6148,5523,4165,3081,1736,1002,423,151,64,14484,14702,15001,15128,15129,13429,12733,12208,12968,12398,10384,8425,6738,5541,4529,3076,2013,1137,345,205,97
D30004,6401.461883882098,609691,0.312993013824505,0.0450929275500102,0.332496044236204,0.0357710407332602,184242,0.52552078244917,0.91049814917337,0.39403610468839906,0.386345133031556,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,22442,23133,26691,23921,27408,23537,23961,19430,20799,18331,16051,13717,10204,7799,5431,3737,1908,963,251,188,9,21925,22286,22671,23355,27750,24950,25739,23916,22670,22456,22297,16673,13456,9974,7232,4622,4269,2043,1197,203,96
D30005,6060.2204168981625,353011,0.42708491541902177,0.11283304393600412,0.4651127456054478,0.08159219591605821,94617,0.5647399515943228,0.8409799507488085,0.3563101768181192,0.33626092562647275,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,14615,15013,16093,15025,14163,12536,11978,11261,11407,10187,9548,6802,5874,4726,3554,2750,1577,943,296,185,40,14847,13723,14016,15117,15141,14178,14111,13800,13371,11724,10802,8405,7554,5961,4701,3274,1889,1207,412,168,37
D30006,3520.1565819161106,400895,0.7254654563073322,0.27320720700543855,0.6965722510939777,0.23773549835108773,105729,0.23008824447408013,0.6150630385230165,0.1903451276376395,0.12513123173396157,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,18629,18797,20504,18587,15068,12350,11948,12467,11920,11320,10219,9032,7127,6177,4750,3669,2258,1033,393,179,52,16740,17990,18935,19108,15976,14681,13322,13654,13610,12876,11208,9663,7570,6806,4998,3516,1915,1145,485,174,44
D30007,3609.7464569895546,417292,0.7118736366944352,0.24479899653641013,0.6921494728363731,0.15703604826417775,110744,0.22485191071299568,0.6623203062919887,0.18169833128657073,0.14359242938669345,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,20612,20789,22434,19903,16590,13329,12860,13195,12485,10943,9383,7471,5978,5193,3798,2835,1574,1011,425,152,59,19558,20582,21899,20180,18177,15536,15165,15569,14411,12207,10673,8439,6740,5620,4542,3072,2011,1114,529,166,83
D30008,5405.311490913974,852344,0.4467290903525312,0.09863792544331568,0.4640126016815497,0.0653453945469935,244143,0.3777417333284182,0.7955706286889241,0.3709465354321034,0.35484122010461067,1,1,0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,34322,34304,37043,36715,39741,30285,29643,26696,28345,23283,23437,18020,15500,11119,7768,5917,3384,1738,851,179,61,32878,32903,35489,36378,39597,33753,33782,31469,33592,28354,27920,20631,17173,13441,10035,7299,4740,2867,1230,340,122
D30009,4052.523122507024,398439,0.6281529757498839,0.1698632897857521,0.6451754223915803,0.10714812859914273,100848,0.2713489608123116,0.6719121846739647,0.237892670157068,0.21309297160082494,0,1,0,0,1,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,19575,19929,21171,18239,17166,14597,13987,13289,11861,9971,8941,7038,5401,4285,3157,2182,1345,808,329,93,24,18855,19451,20315,17811,18054,16059,15465,15611,13113,11239,9781,7880,6217,4991,3760,2805,1785,1121,489,178,71
D30010,6381.518758322505,480160,0.342415520977858,0.0554563071172215,0.375683147803413,0.0363969196646959,139298,0.46994213843702,0.901140002010079,0.463732429754914,0.48113397177274597,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,18813,18258,20014,20365,24949,18127,17786,14464,15855,12074,13329,9618,8539,5332,3560,2569,1314,709,394,60,0,17733,17394,18639,20444,24313,20099,20069,17299,20010,16664,17223,11846,9965,7543,5499,4081,2699,1580,731,140,60
D30011,6653.358755827787,399311,0.3916873418499784,0.07806044237093007,0.4098004108548709,0.04668206915507182,118003,0.474259129005195,0.8751472420192703,0.3220257112107321,0.31900036439751506,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,0,15419,16125,15535,16105,18619,15351,14498,13794,13862,11559,11516,8331,7571,4875,3516,2241,1341,582,276,20,66,16591,15169,15104,16947,18887,16733,16597,16548,16251,13614,13332,9754,7693,5612,3758,2574,1662,812,299,152,20
D30012,6680.241255147952,861814,0.3302107981741148,0.049566616090797176,0.34183778781632146,0.03739275312379443,260428,0.5113083078624419,0.903109496674705,0.38111493387807777,0.37912590044081257,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,31886,32631,36239,33913,38368,33281,32725,27993,29233,26019,23094,19206,15134,11488,7975,5338,2925,1439,481,245,16,30785,31548,31789,33207,39078,35372,35659,34343,32750,31619,30700,23343,19374,14321,10384,6855,5832,3123,1623,328,152
D30013,4011.8766524252605,424088,0.6275533866198831,0.1635854052038409,0.5996693498222637,0.10815047914886242,122868,0.23286779307875122,0.7141403782921507,0.1763762737246476,0.15176449523065388,1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,18360,18274,18138,18440,18256,15457,13964,13806,12959,12356,11481,8986,7617,6454,4693,3466,1946,1188,414,165,33,17545,17678,17713,18222,18744,17532,15806,15334,14998,13095,12459,9798,7859,6921,5043,3862,2543,1570,592,246,75
D30014,4738.276112664615,384062,0.6331301038049816,0.24590153963333478,0.6169503082210838,0.1625401084979876,105198,0.4894769862544913,0.6372934846670089,0.24935835282039578,0.18646742333504435,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,17780,18092,18734,17978,16752,13602,12398,11634,11088,10467,9769,7358,6285,4857,4001,3074,1610,1173,334,106,61,17406,17596,17923,18314,16950,15016,14237,13920,13268,11342,10502,7796,6716,5590,4123,2931,1612,943,465,181,78
D30015,4126.253740213937,428668,0.5591768298174563,0.21670869751134286,0.5979465669107167,0.1551920525363825,113159,0.38888643413250373,0.7086930778815648,0.3080002474394436,0.26665134898682386,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,19807,20665,22286,19088,18078,14588,13937,12803,12422,10200,9451,8358,6569,5484,3832,2824,1619,1098,335,176,23,18818,19739,21287,19243,19114,16468,17121,15834,15047,12449,11730,10321,8388,6214,4701,3389,2548,1676,624,285,29
D30016,4680.289349545593,430767,0.5022377927057536,0.12454097193274012,0.5187550091577662,0.08035825562191787,118633,0.3843955729013007,0.7707046100157628,0.29909047229691565,0.25771075501757523,1,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,18524,18420,19254,18776,18759,15858,14287,14059,13654,11806,10485,8340,6969,5395,4056,2969,1591,938,361,101,22,17937,18596,18832,17934,19404,17969,17469,16535,16310,14755,12769,9670,8242,6662,4826,3643,2279,1504,553,206,48
D30017,3977.2123339192235,403396,0.6371612272876974,0.17338684321372547,0.6223061355625482,0.13397482084363582,118431,0.3205917369607621,0.7252915199567681,0.20444815968791957,0.14460740853323872,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,17490,17405,18421,17645,15038,12648,12561,12340,12554,12180,10815,9214,7477,6369,4672,3372,2024,1234,457,187,38,16535,17268,18005,17133,16673,15012,15227,15148,15203,13073,12343,10153,8202,6405,5050,3777,2042,1191,539,180,96
D30018,3143.558582234687,426332,0.7628861368651834,0.39891283444027587,0.7620412412972002,0.3118206237840497,105419,0.1995370853451466,0.5096140164486479,0.1357914607423709,0.10261907246321822,0,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,21592,22295,23934,20846,18962,15093,13980,12571,11717,9825,8489,7068,5595,4743,3500,2646,1556,941,416,143,56,20820,22159,23357,20936,20578,17139,15922,14759,12896,11272,9748,7960,6430,5368,3925,3135,2070,1159,459,202,70
