clave_mun,robo_casa,robo_vehiculos,robo_transportistas,robo_bancos,robo_negocio,robo_maquinaria,secuestro,feminicidio,extorsion,homicidio_doloso,pob,mpo_inegi_x,Ranking Modelo_x,pob_2015_x,start_year_x,end_year_x,mpo_ine_x,mpo_inegi_y,Ranking Modelo_y,pob_2015_y,start_year_y,end_year_y,mpo_ine_y,mpo_inegi,Ranking Modelo,pob_2015,start_year,end_year,mpo_ine,date
31001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6502.0,31001,7,6502,2018,2021,31001.0,31001,7,6502,2018,2021,31001.0,31001,7,6502,2018,2021,31001.0,2020/05
31002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16127.0,31002,8,16111,2018,2021,31002.0,31002,8,16111,2018,2021,31002.0,31002,8,16111,2018,2021,31002.0,2020/05
31003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11312.0,31003,7,11310,2018,2021,31003.0,31003,7,11310,2018,2021,31003.0,31003,7,11310,2018,2021,31003.0,2020/05
31004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5811.0,31004,8,5801,2018,2021,31004.0,31004,8,5801,2018,2021,31004.0,31004,8,5801,2018,2021,31004.0,2020/05
31005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2191.0,31005,8,2189,2018,2021,31005.0,31005,8,2189,2018,2021,31005.0,31005,8,2189,2018,2021,31005.0,2020/05
31006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8887.0,31006,29,8879,2018,2021,31006.0,31006,29,8879,2018,2021,31006.0,31006,29,8879,2018,2021,31006.0,2020/05
31007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7224.0,31007,8,7222,2018,2021,31007.0,31007,8,7222,2018,2021,31007.0,31007,8,7222,2018,2021,31007.0,2020/05
31008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3992.0,31008,29,3992,2018,2021,31008.0,31008,29,3992,2018,2021,31008.0,31008,29,3992,2018,2021,31008.0,2020/05
31009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4580.0,31009,8,4579,2018,2021,31009.0,31009,8,4579,2018,2021,31009.0,31009,8,4579,2018,2021,31009.0,2020/05
31010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2519.0,31010,7,2517,2018,2021,31010.0,31010,7,2517,2018,2021,31010.0,31010,7,2517,2018,2021,31010.0,2020/05
31011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7836.0,31011,8,7833,2018,2021,31011.0,31011,8,7833,2018,2021,31011.0,31011,8,7833,2018,2021,31011.0,2020/05
31012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3886.0,31012,29,3884,2018,2021,31012.0,31012,29,3884,2018,2021,31012.0,31012,29,3884,2018,2021,31012.0,2020/05
31013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11141.0,31013,8,11135,2018,2021,31013.0,31013,8,11135,2018,2021,31013.0,31013,8,11135,2018,2021,31013.0,2020/05
31014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,31014,29,1572,2018,2021,31014.0,31014,29,1572,2018,2021,31014.0,31014,29,1572,2018,2021,31014.0,2020/05
31015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5181.0,31015,7,5175,2018,2021,31015.0,31015,7,5175,2018,2021,31015.0,31015,7,5175,2018,2021,31015.0,2020/05
31016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3015.0,31016,7,3014,2018,2021,31016.0,31016,7,3014,2018,2021,31016.0,31016,7,3014,2018,2021,31016.0,2020/05
31017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4583.0,31017,29,4583,2018,2021,31017.0,31017,29,4583,2018,2021,31017.0,31017,29,4583,2018,2021,31017.0,2020/05
31018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3153.0,31018,7,3151,2018,2021,31018.0,31018,7,3151,2018,2021,31018.0,31018,7,3151,2018,2021,31018.0,2020/05
31019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36881.0,31019,29,36853,2018,2021,31019.0,31019,29,36853,2018,2021,31019.0,31019,29,36853,2018,2021,31019.0,2020/05
31020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4468.0,31020,8,4467,2018,2021,31020.0,31020,8,4467,2018,2021,31020.0,31020,8,4467,2018,2021,31020.0,2020/05
31021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8371.0,31021,29,8370,2018,2021,31021.0,31021,29,8370,2018,2021,31021.0,31021,29,8370,2018,2021,31021.0,2020/05
31022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4166.0,31022,29,4163,2018,2021,31022.0,31022,29,4163,2018,2021,31022.0,31022,29,4163,2018,2021,31022.0,2020/05
31023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4691.0,31023,7,4691,2018,2021,31023.0,31023,7,4691,2018,2021,31023.0,31023,7,4691,2018,2021,31023.0,2020/05
31024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3308.0,31024,7,3308,2018,2021,31024.0,31024,7,3308,2018,2021,31024.0,31024,7,3308,2018,2021,31024.0,2020/05
31025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5357.0,31025,7,5357,2018,2021,31025.0,31025,7,5357,2018,2021,31025.0,31025,7,5357,2018,2021,31025.0,2020/05
31026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3662.0,31026,8,3660,2018,2021,31026.0,31026,8,3660,2018,2021,31026.0,31026,8,3660,2018,2021,31026.0,2020/05
31027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8176.0,31027,29,8170,2018,2021,31027.0,31027,29,8170,2018,2021,31027.0,31027,29,8170,2018,2021,31027.0,2020/05
31028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2744.0,31028,29,2743,2018,2021,31028.0,31028,29,2743,2018,2021,31028.0,31028,29,2743,2018,2021,31028.0,2020/05
31029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6120.0,31029,29,6115,2018,2021,31029.0,31029,29,6115,2018,2021,31029.0,31029,29,6115,2018,2021,31029.0,2020/05
31030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3783.0,31030,29,3777,2018,2021,31030.0,31030,29,3777,2018,2021,31030.0,31030,29,3777,2018,2021,31030.0,2020/05
31031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2609.0,31031,29,2607,2018,2021,31031.0,31031,29,2607,2018,2021,31031.0,31031,29,2607,2018,2021,31031.0,2020/05
31032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16071.0,31032,29,16067,2018,2021,31032.0,31032,29,16067,2018,2021,31032.0,31032,29,16067,2018,2021,31032.0,2020/05
31033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20152.0,31033,7,20143,2018,2021,31033.0,31033,7,20143,2018,2021,31033.0,31033,7,20143,2018,2021,31033.0,2020/05
31034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6089.0,31034,8,6083,2018,2021,31034.0,31034,8,6083,2018,2021,31034.0,31034,8,6083,2018,2021,31034.0,2020/05
31035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.0,31035,8,5974,2018,2021,31035.0,31035,8,5974,2018,2021,31035.0,31035,8,5974,2018,2021,31035.0,2020/05
31036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7670.0,31036,7,7670,2018,2021,31036.0,31036,7,7670,2018,2021,31036.0,31036,7,7670,2018,2021,31036.0,2020/05
31037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5218.0,31037,7,5216,2018,2021,31037.0,31037,7,5216,2018,2021,31037.0,31037,7,5216,2018,2021,31037.0,2020/05
31038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32475.0,31038,8,32454,2018,2021,31038.0,31038,8,32454,2018,2021,31038.0,31038,8,32454,2018,2021,31038.0,2020/05
31039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4073.0,31039,8,4072,2018,2021,31039.0,31039,8,4072,2018,2021,31039.0,31039,8,4072,2018,2021,31039.0,2020/05
31040,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,26801.0,31040,29,26784,2018,2021,31040.0,31040,29,26784,2018,2021,31040.0,31040,29,26784,2018,2021,31040.0,2020/05
31041,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,96317.0,31041,8,96251,2018,2021,31041.0,31041,8,96251,2018,2021,31041.0,31041,8,96251,2018,2021,31041.0,2020/05
31042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5455.0,31042,29,5450,2018,2021,31042.0,31042,29,5450,2018,2021,31042.0,31042,29,5450,2018,2021,31042.0,2020/05
31043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3119.0,31043,29,3119,2018,2021,31043.0,31043,29,3119,2018,2021,31043.0,31043,29,3119,2018,2021,31043.0,2020/05
31044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7187.0,31044,8,7187,2018,2021,31044.0,31044,8,7187,2018,2021,31044.0,31044,8,7187,2018,2021,31044.0,2020/05
31045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2515.0,31045,7,2514,2018,2021,31045.0,31045,7,2514,2018,2021,31045.0,31045,7,2514,2018,2021,31045.0,2020/05
31046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3210.0,31046,7,3208,2018,2021,31046.0,31046,7,3208,2018,2021,31046.0,31046,7,3208,2018,2021,31046.0,2020/05
31047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5637.0,31047,7,5632,2018,2021,31047.0,31047,7,5632,2018,2021,31047.0,31047,7,5632,2018,2021,31047.0,2020/05
31048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22619.0,31048,7,22606,2018,2021,31048.0,31048,7,22606,2018,2021,31048.0,31048,7,22606,2018,2021,31048.0,2020/05
31049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,31049,7,3697,2018,2021,31049.0,31049,7,3697,2018,2021,31049.0,31049,7,3697,2018,2021,31049.0,2020/05
31050,48.0,8.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,8.0,7138904.0,248400,580,7133632,16144,16168,248400.0,248400,580,7133632,16144,16168,248400.0,248400,580,7133632,16144,16168,248400.0,2020/05
31051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3218.0,31051,8,3212,2018,2021,31051.0,31051,8,3212,2018,2021,31051.0,31051,8,3212,2018,2021,31051.0,2020/05
31052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36097.0,31052,8,36084,2018,2021,31052.0,31052,8,36084,2018,2021,31052.0,31052,8,36084,2018,2021,31052.0,2020/05
31053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12722.0,31053,7,12722,2018,2021,31053.0,31053,7,12722,2018,2021,31053.0,31053,7,12722,2018,2021,31053.0,2020/05
31054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2837.0,31054,8,2835,2018,2021,31054.0,31054,8,2835,2018,2021,31054.0,31054,8,2835,2018,2021,31054.0,2020/05
31055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6789.0,31055,7,6775,2018,2021,31055.0,31055,7,6775,2018,2021,31055.0,31055,7,6775,2018,2021,31055.0,2020/05
31056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31202.0,31056,7,31196,2018,2021,31056.0,31056,7,31196,2018,2021,31056.0,31056,7,31196,2018,2021,31056.0,2020/05
31057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7792.0,31057,29,7780,2018,2021,31057.0,31057,29,7780,2018,2021,31057.0,31057,29,7780,2018,2021,31057.0,2020/05
31058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25264.0,31058,7,25254,2018,2021,31058.0,31058,7,25254,2018,2021,31058.0,31058,7,25254,2018,2021,31058.0,2020/05
31059,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,59122.0,31059,8,59066,2018,2021,0.0,31059,8,59066,2018,2021,0.0,31059,8,59066,2018,2021,0.0,2020/05
31060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,963.0,31060,29,963,2018,2021,31060.0,31060,29,963,2018,2021,31060.0,31060,29,963,2018,2021,31060.0,2020/05
31061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3502.0,31061,29,3500,2018,2021,31061.0,31061,29,3500,2018,2021,31061.0,31061,29,3500,2018,2021,31061.0,2020/05
31062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4819.0,31062,7,4819,2018,2021,31062.0,31062,7,4819,2018,2021,31062.0,31062,7,4819,2018,2021,31062.0,2020/05
31063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5119.0,31063,8,5117,2018,2021,31063.0,31063,8,5117,2018,2021,31063.0,31063,8,5117,2018,2021,31063.0,2020/05
31064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678.0,31064,7,1678,2018,2021,0.0,31064,7,1678,2018,2021,0.0,31064,7,1678,2018,2021,0.0,2020/05
31065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,31065,29,1944,2018,2021,31065.0,31065,29,1944,2018,2021,31065.0,31065,29,1944,2018,2021,31065.0,2020/05
31066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4047.0,31066,7,4045,2018,2021,31066.0,31066,7,4045,2018,2021,31066.0,31066,7,4045,2018,2021,31066.0,2020/05
31067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9724.0,31067,8,9716,2018,2021,31067.0,31067,8,9716,2018,2021,31067.0,31067,8,9716,2018,2021,31067.0,2020/05
31068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3088.0,31068,8,3088,2018,2021,31068.0,31068,8,3088,2018,2021,31068.0,31068,8,3088,2018,2021,31068.0,2020/05
31069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8902.0,31069,7,8900,2018,2021,31069.0,31069,7,8900,2018,2021,31069.0,31069,7,8900,2018,2021,31069.0,2020/05
31070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3918.0,31070,29,3914,2018,2021,31070.0,31070,29,3914,2018,2021,31070.0,31070,29,3914,2018,2021,31070.0,2020/05
31071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.0,31071,29,1710,2018,2021,31071.0,31071,29,1710,2018,2021,31071.0,31071,29,1710,2018,2021,31071.0,2020/05
31072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1762.0,31072,8,1761,2018,2021,31072.0,31072,8,1761,2018,2021,31072.0,31072,8,1761,2018,2021,31072.0,2020/05
31073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5111.0,31073,7,5110,2018,2021,31073.0,31073,7,5110,2018,2021,31073.0,31073,7,5110,2018,2021,31073.0,2020/05
31074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3641.0,31074,8,3635,2018,2021,31074.0,31074,8,3635,2018,2021,31074.0,31074,8,3635,2018,2021,31074.0,2020/05
31075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6551.0,31075,7,6550,2018,2021,31075.0,31075,7,6550,2018,2021,31075.0,31075,7,6550,2018,2021,31075.0,2020/05
31076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17609.0,31076,7,17591,2018,2021,31076.0,31076,7,17591,2018,2021,31076.0,31076,7,17591,2018,2021,31076.0,2020/05
31077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2616.0,31077,29,2614,2018,2021,31077.0,31077,29,2614,2018,2021,31077.0,31077,29,2614,2018,2021,31077.0,2020/05
31078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3786.0,31078,8,3786,2018,2021,31078.0,31078,8,3786,2018,2021,31078.0,31078,8,3786,2018,2021,31078.0,2020/05
31079,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42440.0,31079,7,42433,2018,2021,31079.0,31079,7,42433,2018,2021,31079.0,31079,7,42433,2018,2021,31079.0,2020/05
31080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10232.0,31080,7,10231,2018,2021,31080.0,31080,7,10231,2018,2021,31080.0,31080,7,10231,2018,2021,31080.0,2020/05
31081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3216.0,31081,29,3216,2018,2021,31081.0,31081,29,3216,2018,2021,31081.0,31081,29,3216,2018,2021,31081.0,2020/05
31082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3704.0,31082,8,3703,2018,2021,31082.0,31082,8,3703,2018,2021,31082.0,31082,8,3703,2018,2021,31082.0,2020/05
31083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1778.0,31083,8,1777,2018,2021,31083.0,31083,8,1777,2018,2021,31083.0,31083,8,1777,2018,2021,31083.0,2020/05
31084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7210.0,31084,29,7206,2018,2021,31084.0,31084,29,7206,2018,2021,31084.0,31084,29,7206,2018,2021,31084.0,2020/05
31085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15503.0,31085,29,15494,2018,2021,31085.0,31085,29,15494,2018,2021,31085.0,31085,29,15494,2018,2021,31085.0,2020/05
31086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2134.0,31086,29,2133,2018,2021,31086.0,31086,29,2133,2018,2021,31086.0,31086,29,2133,2018,2021,31086.0,2020/05
31087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5124.0,31087,8,5122,2018,2021,31087.0,31087,8,5122,2018,2021,31087.0,31087,8,5122,2018,2021,31087.0,2020/05
31088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,31088,8,1916,2018,2021,31088.0,31088,8,1916,2018,2021,31088.0,31088,8,1916,2018,2021,31088.0,2020/05
31089,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40161.0,31089,7,40138,2018,2021,31089.0,31089,7,40138,2018,2021,31089.0,31089,7,40138,2018,2021,31089.0,2020/05
31090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7362.0,31090,8,7358,2018,2021,31090.0,31090,8,7358,2018,2021,31090.0,31090,8,7358,2018,2021,31090.0,2020/05
31091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11942.0,31091,29,11940,2018,2021,31091.0,31091,29,11940,2018,2021,31091.0,31091,29,11940,2018,2021,31091.0,2020/05
31092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7157.0,31092,29,7157,2018,2021,31092.0,31092,29,7157,2018,2021,31092.0,31092,29,7157,2018,2021,31092.0,2020/05
31093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17787.0,31093,8,17781,2018,2021,31093.0,31093,8,17781,2018,2021,31093.0,31093,8,17781,2018,2021,31093.0,2020/05
31094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4813.0,31094,7,4807,2018,2021,31094.0,31094,7,4807,2018,2021,31094.0,31094,7,4807,2018,2021,31094.0,2020/05
31095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5407.0,31095,8,5406,2018,2021,31095.0,31095,8,5406,2018,2021,31095.0,31095,8,5406,2018,2021,31095.0,2020/05
31096,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77621.0,31096,29,77588,2018,2021,31096.0,31096,29,77588,2018,2021,31096.0,31096,29,77588,2018,2021,31096.0,2020/05
31097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3522.0,31097,29,3518,2018,2021,31097.0,31097,29,3518,2018,2021,31097.0,31097,29,3518,2018,2021,31097.0,2020/05
31098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14784.0,31098,7,14770,2018,2021,31098.0,31098,7,14770,2018,2021,31098.0,31098,7,14770,2018,2021,31098.0,2020/05
31099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4056.0,31099,29,4054,2018,2021,31099.0,31099,29,4054,2018,2021,31099.0,31099,29,4054,2018,2021,31099.0,2020/05
31100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3682.0,31100,8,3681,2018,2021,31100.0,31100,8,3681,2018,2021,31100.0,31100,8,3681,2018,2021,31100.0,2020/05
31101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,55261.0,31101,7,55261,2018,2021,31101.0,31101,7,55261,2018,2021,31101.0,31101,7,55261,2018,2021,31101.0,2020/05
31102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80313.0,31102,29,80295,2018,2021,31102.0,31102,29,80295,2018,2021,31102.0,31102,29,80295,2018,2021,31102.0,2020/05
31103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3482.0,31103,8,3475,2018,2021,31064.0,31103,8,3475,2018,2021,31064.0,31103,8,3475,2018,2021,31064.0,2020/05
31104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15203.0,31104,29,15199,2018,2021,31104.0,31104,29,15199,2018,2021,31104.0,31104,29,15199,2018,2021,31104.0,2020/05
31105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3109.0,31105,8,3108,2018,2021,31105.0,31105,8,3108,2018,2021,31105.0,31105,8,3108,2018,2021,31105.0,2020/05
31106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2227.0,31106,8,2226,2018,2021,31106.0,31106,8,2226,2018,2021,31106.0,31106,8,2226,2018,2021,31106.0,2020/05
32001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6086.0,32001,57,6085,2018,2021,32001.0,32001,57,6085,2018,2021,32001.0,32001,57,6085,2018,2021,32001.0,2020/05
32002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4738.0,32002,57,4733,2018,2021,32002.0,32002,57,4733,2018,2021,32002.0,32002,57,4733,2018,2021,32002.0,2020/05
32003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2427.0,32003,57,2427,2018,2021,32003.0,32003,57,2427,2018,2021,32003.0,32003,57,2427,2018,2021,32003.0,2020/05
32004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3990.0,32004,57,3990,2018,2021,32004.0,32004,57,3990,2018,2021,32004.0,32004,57,3990,2018,2021,32004.0,2020/05
32005,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,45204.0,32005,201,45180,2018,2021,32005.0,32005,201,45180,2018,2021,32005.0,32005,201,45180,2018,2021,32005.0,2020/05
32006,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8393.0,32006,201,8393,2018,2021,32006.0,32006,201,8393,2018,2021,32006.0,32006,201,8393,2018,2021,32006.0,2020/05
32007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12944.0,32007,143,12920,2018,2021,32007.0,32007,143,12920,2018,2021,32007.0,32007,143,12920,2018,2021,32007.0,2020/05
32008,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12590.0,32008,57,12581,2018,2021,32008.0,32008,57,12581,2018,2021,32008.0,32008,57,12581,2018,2021,32008.0,2020/05
32009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11416.0,32009,201,11409,2018,2021,32009.0,32009,201,11409,2018,2021,32009.0,32009,201,11409,2018,2021,32009.0,2020/05
32010,1.0,29.0,0.0,0.0,2.0,0.0,3.0,0.0,6.0,19.0,230865.0,32010,201,230793,2018,2021,32010.0,32010,201,230793,2018,2021,32010.0,32010,201,230793,2018,2021,32010.0,2020/05
32011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2884.0,32011,57,2884,2018,2021,32011.0,32011,57,2884,2018,2021,32011.0,32011,57,2884,2018,2021,32011.0,2020/05
32012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8185.0,32012,57,8175,2018,2021,32012.0,32012,57,8175,2018,2021,32012.0,32012,57,8175,2018,2021,32012.0,2020/05
32013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.0,32013,201,6323,2018,2021,32013.0,32013,201,6323,2018,2021,32013.0,32013,201,6323,2018,2021,32013.0,2020/05
32014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21809.0,32014,143,21801,2018,2021,32014.0,32014,143,21801,2018,2021,32014.0,32014,143,21801,2018,2021,32014.0,2020/05
32015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1160.0,32015,57,1159,2018,2021,32015.0,32015,57,1159,2018,2021,32015.0,32015,57,1159,2018,2021,32015.0,2020/05
32016,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23192.0,32016,134,23188,2018,2021,32016.0,32016,134,23188,2018,2021,32016.0,32016,134,23188,2018,2021,32016.0,2020/05
32017,7.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,4.0,187918.0,32017,134,187807,2019,2021,32017.0,32017,134,187807,2019,2021,32017.0,32017,134,187807,2019,2021,32017.0,2020/05
32018,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4084.0,32018,57,4080,2018,2021,32018.0,32018,57,4080,2018,2021,32018.0,32018,57,4080,2018,2021,32018.0,2020/05
32019,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,24093.0,32019,57,24060,2018,2021,32019.0,32019,57,24060,2018,2021,32019.0,32019,57,24060,2018,2021,32019.0,2020/05
